CONCEPTO DE GASTO,SECCIÓN,ENTIDAD O ASIGNACIÓN,Valor,Subconcepto,Concepto,Subsubconcepto,SECCIÓN_2,Categoría,codigo_alt,Entidad,Tipo entidad,CodigoDANEEntidad,pop,Valor_pc,codigo_alt_dep,Departamento
ASIGNACIONES DIRECTAS (20% DEL SGR),05790,TARAZÁ                                            ,4568614416,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5790,6.0,5790,Tarazá,Municipio,5790,29082.0,157094.23065813904,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05792,TARSO                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5792,6.0,5792,Tarso,Municipio,5792,6555.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05809,TITIRIBÍ                                          ,614106112,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5809,6.0,5809,Titiribí,Municipio,5809,11364.0,54039.60858852517,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05819,TOLEDO                                            ,2807505,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5819,6.0,5819,Toledo,Municipio,5819,5266.0,533.138055450057,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05837,TURBO                                             ,147816733,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5837,5.0,5837,Turbo,Municipio,5837,134517.0,1098.870276619312,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05842,URAMITA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5842,6.0,5842,Uramita,Municipio,5842,7277.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05847,URRAO                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5847,6.0,5847,Urrao,Municipio,5847,32139.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05854,VALDIVIA                                          ,582302642,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5854,6.0,5854,Valdivia,Municipio,5854,14722.0,39553.229316668934,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05856,VALPARAÍSO                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5856,6.0,5856,Valparaíso,Municipio,5856,6916.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05858,VEGACHÍ                                           ,1673327556,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5858,6.0,5858,Vegachí,Municipio,5858,12556.0,133269.15864925136,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05861,VENECIA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5861,6.0,5861,Venecia,Municipio,5861,12322.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05873,VIGÍA DEL FUERTE                                  ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5873,6.0,5873,Vigía del fuerte,Municipio,5873,9752.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05885,YALÍ                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5885,6.0,5885,Yalí,Municipio,5885,8091.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05887,YARUMAL                                           ,34867448,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5887,5.0,5887,Yarumal,Municipio,5887,44457.0,784.2960163753739,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05890,YOLOMBÓ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5890,6.0,5890,Yolombó,Municipio,5890,24023.0,0.0,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05893,YONDÓ                                             ,45036222115,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5893,6.0,5893,Yondó,Municipio,5893,20727.0,2172828.7796111354,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),05895,ZARAGOZA                                          ,6482417198,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),5895,6.0,5895,Zaragoza,Municipio,5895,26207.0,247354.41668256573,5,Antioquia
ASIGNACIONES DIRECTAS (20% DEL SGR),08000,ATLÁNTICO                                         ,5819413113,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8000,1.0,8000,Atlántico,Departamento,8000,2827124.0,2058.4216019530804,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08001,BARRANQUILLA                                      ,879753278,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8001,0.0,8001,Barranquilla,Municipio,8001,1334509.0,659.2336792033624,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08078,BARANOA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8078,6.0,8078,Baranoa,Municipio,8078,69745.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08137,CAMPO DE LA CRUZ                                  ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8137,6.0,8137,Campo de la cruz,Municipio,8137,25047.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08141,CANDELARIA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8141,6.0,8141,Candelaria,Municipio,8141,17732.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08296,GALAPA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8296,4.0,8296,Galapa,Municipio,8296,68594.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08372,JUAN DE ACOSTA                                    ,87456073,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8372,6.0,8372,Juan de acosta,Municipio,8372,23569.0,3710.639950782808,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08421,LURUACO                                           ,75088458,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8421,6.0,8421,Luruaco,Municipio,8421,31193.0,2407.2214278844613,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08433,MALAMBO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8433,3.0,8433,Malambo,Municipio,8433,143950.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08436,MANATÍ                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8436,6.0,8436,Manatí,Municipio,8436,21876.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08520,PALMAR DE VARELA                                  ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8520,6.0,8520,Palmar de varela,Municipio,8520,32365.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08549,PIOJÓ                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8549,6.0,8549,Piojó,Municipio,8549,7327.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08558,POLONUEVO                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8558,6.0,8558,Polonuevo,Municipio,8558,20207.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08560,PONEDERA                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8560,6.0,8560,Ponedera,Municipio,8560,26689.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08573,PUERTO COLOMBIA                                   ,50337949,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8573,2.0,8573,Puerto colombia,Municipio,8573,55463.0,907.5951354957359,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08606,REPELÓN                                           ,132700902,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8606,6.0,8606,Repelón,Municipio,8606,29016.0,4573.369933829611,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08634,SABANAGRANDE                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8634,6.0,8634,Sabanagrande,Municipio,8634,36300.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08638,SABANALARGA                                       ,2306813875,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8638,5.0,8638,Sabanalarga,Municipio,8638,104302.0,22116.679210369886,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08675,SANTA LUCÍA                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8675,6.0,8675,Santa lucía,Municipio,8675,17912.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08685,SANTO TOMÁS                                       ,68529310,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8685,6.0,8685,Santo tomás,Municipio,8685,33353.0,2054.667046442599,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08758,SOLEDAD                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8758,2.0,8758,Soledad,Municipio,8758,681835.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08770,SUAN                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8770,6.0,8770,Suan,Municipio,8770,13185.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08832,TUBARÁ                                            ,18230989,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8832,6.0,8832,Tubará,Municipio,8832,19263.0,946.4252193323989,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),08849,USIACURÍ                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),8849,6.0,8849,Usiacurí,Municipio,8849,13692.0,0.0,8,Atlántico
ASIGNACIONES DIRECTAS (20% DEL SGR),11001,BOGOTÁ D.C.                                       ,4904854453,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),11001,0.0,11001,Bogotá d.c.,Municipio,11001,7929539.0,618.5548053928482,11,
ASIGNACIONES DIRECTAS (20% DEL SGR),13000,BOLÍVAR                                           ,101434704145,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13000,1.0,13000,Bolívar,Departamento,13000,2264523.0,44792.96705972958,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13001,CARTAGENA                                         ,65062566573,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13001,0.0,13001,Cartagena,Municipio,13001,1059626.0,61401.44406894508,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13006,ACHÍ                                              ,915630000,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13006,6.0,13006,Achí,Municipio,13006,27266.0,33581.383407907284,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13030,ALTOS DEL ROSARIO                                 ,51855069,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13030,6.0,13030,Altos del rosario,Municipio,13030,12177.0,4258.443705346144,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13042,ARENAL                                            ,744933326,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13042,6.0,13042,Arenal,Municipio,13042,8004.0,93070.13068465768,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13052,ARJONA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13052,6.0,13052,Arjona,Municipio,13052,75995.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13062,ARROYOHONDO                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13062,6.0,13062,Arroyohondo,Municipio,13062,8808.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13074,BARRANCO DE LOBA                                  ,145651782,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13074,6.0,13074,Barranco de loba,Municipio,13074,16337.0,8915.454612229907,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13140,CALAMAR                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13140,6.0,13140,Calamar,Municipio,13140,24768.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13160,CANTAGALLO                                        ,34425238934,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13160,6.0,13160,Cantagallo,Municipio,13160,9101.0,3782577.621580046,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13188,CICUCO                                            ,1338657810,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13188,6.0,13188,Cicuco,Municipio,13188,14761.0,90688.82934760518,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13212,CÓRDOBA                                           ,1580894490,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13212,6.0,13212,Córdoba,Municipio,13212,17565.0,90002.53287788216,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13222,CLEMENCIA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13222,6.0,13222,Clemencia,Municipio,13222,16224.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13244,EL CARMEN DE BOLÍVAR                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13244,6.0,13244,El carmen de bolívar,Municipio,13244,76550.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13248,EL GUAMO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13248,6.0,13248,El guamo,Municipio,13248,9481.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13268,EL PEÑÓN                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13268,6.0,13268,El peñón,Municipio,13268,8136.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13300,HATILLO DE LOBA                                   ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13300,6.0,13300,Hatillo de loba,Municipio,13300,13286.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13430,MAGANGUÉ                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13430,5.0,13430,Magangué,Municipio,13430,146203.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13433,MAHATES                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13433,6.0,13433,Mahates,Municipio,13433,30352.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13440,MARGARITA                                         ,66000000,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13440,6.0,13440,Margarita,Municipio,13440,11818.0,5584.701303096971,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13442,MARÍA LA BAJA                                     ,23643900,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13442,6.0,13442,María la baja,Municipio,13442,50897.0,464.5440792188145,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13458,MONTECRISTO                                       ,3445171646,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13458,6.0,13458,Montecristo,Municipio,13458,18370.0,187543.36668481218,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13468,MOMPÓS                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13468,6.0,13468,Mompós,Municipio,13468,48799.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13473,MORALES                                           ,143889010,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13473,6.0,13473,Morales,Municipio,13473,24811.0,5799.403893434363,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13490,NOROSÍ                                            ,2222760874,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13490,6.0,13490,Norosí,Municipio,13490,10879.0,204316.65355271625,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13549,PINILLOS                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13549,6.0,13549,Pinillos,Municipio,13549,26674.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13580,REGIDOR                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13580,6.0,13580,Regidor,Municipio,13580,7562.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13600,RÍO VIEJO                                         ,968245566,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13600,6.0,13600,Río viejo,Municipio,13600,11534.0,83947.07525576557,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13620,SAN CRISTÓBAL                                     ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13620,6.0,13620,San cristóbal,Municipio,13620,8743.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13647,SAN ESTANISLAO                                    ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13647,6.0,13647,San estanislao,Municipio,13647,19987.0,0.0,13,Bolívar
ASIGNACIONES DIRECTAS (20% DEL SGR),13650,SAN FERNANDO                                      ,43638693,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),13650,6.0,13650,San fernando,Municipio,13650,13841.0,3152.856946752402,13,Bolívar
